,x,y,radius
959,923,195,7.632268905639648
960,925,190,5.656954288482666
961,926,175,7.211202621459961
962,925,172,5.656954288482666
963,939,164,5.656954288482666
964,937,159,7.211202621459961
965,937,150,7.211202621459961
966,944,146,5.656954288482666
967,948,143,7.632268905639648
968,948,141,5.656954288482666
969,957,139,7.211202621459961
970,962,137,5.656954288482666
971,963,135,8.846003532409668
972,973,137,7.211202621459961
973,980,137,5.656954288482666
974,984,132,5.656954288482666
975,989,132,5.656954288482666
976,1005,132,7.211202621459961
977,1009,132,7.632268905639648
978,1025,128,5.656954288482666
979,1036,128,7.632268905639648
980,1048,128,5.656954288482666
981,1061,127,5.656954288482666
982,1084,125,7.632268905639648
983,1093,128,5.656954288482666
984,1107,128,5.656954288482666
985,1116,132,5.656954288482666
986,1127,137,7.211202621459961
987,1129,139,7.211202621459961
988,1135,142,8.846003532409668
989,1136,148,8.485381126403809
990,1138,155,5.656954288482666
991,1136,159,7.211202621459961
992,1138,164,5.656954288482666
993,1143,173,5.656954288482666
994,1138,182,5.656954288482666
995,1143,188,7.632268905639648
996,1145,196,8.846003532409668
997,1143,204,5.656954288482666
998,1144,214,8.846003532409668
999,1145,228,8.485381126403809
1000,1145,236,7.211202621459961
1001,1147,244,5.656954288482666
1002,1150,256,8.846003532409668
1003,1154,267,7.211202621459961
1004,1152,276,5.656954288482666
1005,1154,285,7.211202621459961
1006,1153,295,8.846003532409668
1007,1154,310,8.485381126403809
1008,1152,321,5.656954288482666
1009,1156,326,5.356535911560059
1010,1156,335,5.356535911560059
1011,1161,346,7.211202621459961
1012,1163,355,8.846003532409668
1013,1163,361,7.632268905639648
1014,1162,369,8.872143745422363
1015,1163,379,7.632268905639648
1016,1163,391,8.846003532409668
1017,1162,400,8.846003532409668
1018,1163,421,10.404426574707031
1019,1163,429,7.632268905639648
1020,1163,445,8.846003532409668
1021,1161,456,5.656954288482666
1022,1162,468,8.872143745422363
1023,1161,490,7.211202621459961
1024,1163,501,7.632268905639648
1025,1159,511,8.872129440307617
1026,1159,523,9.477707862854004
1027,1158,535,8.539934158325195
1028,1158,553,8.539934158325195
1029,1159,565,8.872129440307617
1030,1157,574,8.853090286254883
1031,1161,582,5.656954288482666
1032,1159,597,8.539934158325195
1033,1158,605,7.404273509979248
1034,1158,611,8.872129440307617
1035,1158,627,7.404273509979248
1036,1158,636,7.404273509979248
1037,1156,645,5.356535911560059
1038,1158,656,8.872129440307617
1039,1154,673,8.846003532409668
1040,1154,674,8.846003532409668
1041,1154,688,8.485381126403809
1042,1153,702,8.846003532409668
1043,1150,709,12.349188804626465
1044,1149,721,7.632268905639648
1045,1149,731,11.236202239990234
1046,1148,741,10.404426574707031
1047,1145,751,8.485381126403809
1048,1144,759,8.485381126403809
1049,1145,764,8.846003532409668
1050,1145,782,8.846003532409668
1051,1143,795,10.404426574707031
1052,1142,805,10.404426574707031
1053,1141,814,10.404426574707031
1054,1140,827,9.192488670349121
1055,1140,838,10.700567245483398
1056,1139,858,10.404426574707031
1057,1136,869,12.530064582824707
1058,1135,881,12.777032852172852
1059,1131,897,7.632268905639648
1060,1131,913,8.846003532409668
1061,1130,926,10.700567245483398
1062,1128,945,10.700567245483398
1063,1127,958,8.485381126403809
1064,1127,976,8.485381126403809
1065,1123,988,12.349188804626465
1066,1127,1007,8.846003532409668
1067,1122,1021,12.093486785888672
1068,1124,1037,9.394247055053711
1069,1122,1041,11.236202239990234
1070,1120,1061,10.700567245483398
1071,1120,1074,9.394247055053711
1072,1119,1084,10.404426574707031
1073,1118,1100,7.211202621459961
1074,1115,1115,10.700567245483398
1075,1116,1131,5.656954288482666
1076,1117,1147,12.530064582824707
1077,1113,1160,9.192488670349121
1078,1112,1178,10.700567245483398
1079,1111,1192,10.404426574707031
1080,1112,1204,12.349188804626465
1081,1112,1214,10.700567245483398
1082,1109,1232,12.777032852172852
1083,1110,1243,10.724937438964844
1084,1110,1255,10.404426574707031
1085,1109,1264,8.485381126403809
1086,1110,1273,10.404426574707031
1087,1109,1293,10.404426574707031
1088,1109,1295,8.846003532409668
1089,1109,1315,10.404426574707031
1090,1109,1327,8.485381126403809
1091,1109,1340,8.846003532409668
1092,1109,1354,12.530064582824707
1093,1109,1372,8.485381126403809
1094,1109,1390,8.485381126403809
1095,1109,1401,10.404426574707031
1096,1106,1412,10.700567245483398
1097,1109,1430,8.846003532409668
1098,1109,1448,12.093486785888672
1099,1108,1463,10.404426574707031
1100,1109,1475,8.846003532409668
1101,1109,1493,8.846003532409668
1102,1106,1507,10.404426574707031
1103,1107,1524,10.404426574707031
1104,1107,1545,12.777032852172852
1105,1109,1556,12.777032852172852
1106,1110,1573,12.777032852172852
1107,1104,1593,12.349188804626465
1108,1107,1606,12.530064582824707
1109,1104,1619,9.192488670349121
1110,1104,1637,9.192488670349121
1111,1104,1648,10.700567245483398
1112,1104,1660,8.846003532409668
1113,1104,1669,8.846003532409668
1114,1103,1685,10.700567245483398
1115,1104,1700,9.192488670349121
1116,1105,1717,9.192488670349121
1117,1104,1726,10.700567245483398
1118,1102,1741,10.404426574707031
1119,1103,1761,12.349188804626465
1120,1103,1772,12.349188804626465
1121,1104,1782,11.236202239990234
1122,1104,1798,13.509356498718262
1123,1106,1813,9.394247055053711
1124,1104,1831,12.093486785888672
1125,1103,1843,12.349188804626465
1126,1108,1846,9.394247055053711
1127,1108,1867,8.485381126403809
1128,1109,1880,8.846003532409668
1129,1109,1894,8.485381126403809
1130,1111,1905,5.656954288482666
1131,1118,1919,7.211202621459961
1132,1118,1930,8.485381126403809
1133,1127,1930,8.485381126403809
1134,1129,1938,10.404426574707031
1135,1138,1941,5.656954288482666
1136,1143,1948,7.211202621459961
1137,1149,1948,8.846003532409668
1138,1158,1948,8.539934158325195
1139,1168,1950,7.211202621459961
1140,1168,1951,8.846003532409668
1141,1177,1952,8.846003532409668
1142,1188,1952,7.632268905639648
1143,1195,1959,7.211202621459961
1144,1199,1959,7.632268905639648
1145,1206,1959,5.656954288482666
1146,1217,1962,10.700567245483398
1147,1226,1963,7.632268905639648
1148,1240,1963,11.70479965209961
1149,1254,1962,8.846003532409668
1150,1261,1961,7.632268905639648
1151,1276,1961,9.192488670349121
1152,1286,1965,8.846003532409668
1153,1293,1965,8.846003532409668
1154,1301,1959,5.656954288482666
1155,1310,1954,5.656954288482666
1156,1313,1951,8.872129440307617
1157,1310,1945,5.656954288482666
1158,1313,1944,8.872129440307617
1159,1313,1935,8.872129440307617
1160,1316,1926,8.846003532409668
1161,1318,1917,8.846003532409668
1162,1321,1914,7.404273509979248
1163,1316,1901,10.404426574707031
1164,1319,1887,9.394247055053711
1165,1326,1876,8.846003532409668
1166,1326,1867,8.846003532409668
1167,1325,1857,8.846003532409668
1168,1326,1844,8.872143745422363
1169,1326,1835,8.872143745422363
1170,1326,1817,8.872143745422363
1171,1326,1806,7.632268905639648
1172,1328,1798,9.477707862854004
1173,1333,1786,10.404426574707031
1174,1332,1771,11.692889213562012
1175,1331,1752,10.404426574707031
1176,1331,1745,8.846003532409668
1177,1332,1736,10.422380447387695
1178,1333,1720,9.394247055053711
1179,1339,1705,8.485381126403809
1180,1340,1696,8.485381126403809
1181,1337,1682,10.700567245483398
1182,1340,1669,8.485381126403809
1183,1340,1660,8.485381126403809
1184,1337,1643,10.557857513427734
1185,1333,1631,5.656954288482666
1186,1336,1619,12.349188804626465
1187,1334,1609,12.349188804626465
1188,1333,1599,9.394247055053711
1189,1331,1579,8.485381126403809
1190,1331,1570,8.485381126403809
1191,1326,1552,8.846003532409668
1192,1326,1540,10.700567245483398
1193,1326,1527,10.700567245483398
1194,1326,1511,8.872143745422363
1195,1326,1498,8.846003532409668
1196,1326,1480,8.846003532409668
1197,1324,1462,10.563887596130371
1198,1322,1448,12.530064582824707
1199,1322,1437,10.845052719116211
1200,1321,1412,12.54298210144043
1201,1322,1400,12.530064582824707
1202,1321,1386,12.344768524169922
1203,1319,1374,12.43153190612793
1204,1319,1360,12.020915031433105
1205,1319,1349,10.700567245483398
1206,1316,1329,13.601571083068848
1207,1317,1318,12.530064582824707
1208,1316,1312,13.88699722290039
1209,1316,1291,12.530064582824707
1210,1316,1280,12.530064582824707
1211,1315,1271,13.12779712677002
1212,1316,1258,12.530064582824707
1213,1314,1241,10.404426574707031
1214,1316,1236,12.530064582824707
1215,1312,1223,12.349188804626465
1216,1311,1210,10.404426574707031
1217,1308,1200,12.530064582824707
1218,1311,1191,12.530064582824707
1219,1310,1178,10.700567245483398
1220,1308,1165,12.530064582824707
1221,1310,1156,10.404426574707031
1222,1310,1144,12.020915031433105
1223,1308,1124,8.846003532409668
1224,1308,1111,12.530064582824707
1225,1309,1096,10.700567245483398
1226,1311,1084,12.311172485351562
1227,1308,1066,8.485381126403809
1228,1312,1052,12.349188804626465
1229,1309,1035,10.700567245483398
1230,1309,1021,10.404426574707031
1231,1308,1016,8.846003532409668
1232,1309,991,10.992790222167969
1233,1310,980,10.700567245483398
1234,1310,962,10.700567245483398
1235,1308,940,12.530064582824707
1236,1308,921,12.530064582824707
1237,1311,908,10.700567245483398
1238,1308,899,12.543021202087402
1239,1312,877,8.846003532409668
1240,1312,859,8.846003532409668
1241,1312,843,10.700567245483398
1242,1312,827,8.872129440307617
1243,1312,814,8.846003532409668
1244,1314,796,10.563863754272461
1245,1312,782,12.349188804626465
1246,1311,758,12.311172485351562
1247,1313,743,11.55538272857666
1248,1313,732,12.298474311828613
1249,1317,719,8.846003532409668
1250,1317,697,8.539962768554688
1251,1317,679,8.539962768554688
1252,1321,670,12.530064582824707
1253,1318,656,10.700567245483398
1254,1320,644,12.530064582824707
1255,1321,623,10.404426574707031
1256,1321,607,8.539934158325195
1257,1321,595,7.404273509979248
1258,1321,584,8.846003532409668
1259,1321,562,8.539934158325195
1260,1321,553,8.539934158325195
1261,1325,538,11.55544662475586
1262,1326,521,12.349188804626465
1263,1329,508,7.211202621459961
1264,1330,490,8.485381126403809
1265,1331,479,11.70479965209961
1266,1335,467,8.872143745422363
1267,1335,445,8.846003532409668
1268,1335,427,8.846003532409668
1269,1334,416,10.700567245483398
1270,1340,404,12.777032852172852
1271,1343,387,10.700567245483398
1272,1343,364,8.846003532409668
1273,1349,357,7.211202621459961
1274,1348,342,8.846003532409668
1275,1349,330,7.211202621459961
1276,1349,319,8.485381126403809
1277,1349,303,7.211202621459961
1278,1353,294,7.632268905639648
1279,1351,278,7.632268905639648
1280,1358,270,8.846003532409668
1281,1358,265,8.485381126403809
1282,1357,247,8.485381126403809
1283,1360,240,5.656954288482666
1284,1362,233,9.192488670349121
1285,1362,222,7.632268905639648
1286,1369,204,5.656954288482666
1287,1370,201,8.846003532409668
1288,1371,186,7.632268905639648
1289,1378,182,9.394247055053711
1290,1380,173,7.632268905639648
1291,1383,168,5.656954288482666
1292,1386,153,10.700567245483398
1293,1394,152,8.846003532409668
1294,1394,146,7.211202621459961
1295,1403,145,7.632268905639648
1296,1414,136,5.656954288482666
1297,1422,138,8.846003532409668
1298,1429,139,8.846003532409668
1299,1439,141,7.632268905639648
1300,1444,139,8.485381126403809
1301,1451,141,5.656954288482666
1302,1471,141,7.211202621459961
1303,1487,141,5.656954288482666
1304,1501,141,5.656954288482666
1305,1510,143,7.632268905639648
1306,1528,146,5.656954288482666
1307,1543,148,8.846003532409668
1308,1552,150,7.632268905639648
1309,1561,152,8.846003532409668
1310,1571,155,7.211202621459961
1311,1577,159,9.394247055053711
1312,1580,166,8.485381126403809
1313,1582,175,7.211202621459961
1314,1583,178,9.192488670349121
1315,1582,186,5.656954288482666
1316,1587,193,7.211202621459961
1317,1587,200,5.656954288482666
1318,1587,213,5.656954288482666
1319,1587,220,7.211202621459961
1320,1587,231,5.656954288482666
1321,1587,240,5.656954288482666
1322,1587,251,7.632268905639648
1323,1587,263,5.656954288482666
1324,1587,274,7.211202621459961
1325,1587,285,5.656954288482666
1326,1585,301,8.846003532409668
1327,1583,318,8.846003532409668
1328,1584,328,8.846003532409668
1329,1587,350,7.632268905639648
1330,1585,355,8.846003532409668
1331,1584,364,8.846003532409668
1332,1584,382,8.846003532409668
1333,1582,393,5.656954288482666
1334,1584,404,9.192488670349121
1335,1583,414,9.192488670349121
1336,1583,426,8.846003532409668
1337,1582,445,7.211202621459961
1338,1580,456,7.211202621459961
1339,1580,468,8.846003532409668
1340,1580,476,8.846003532409668
1341,1580,493,8.846003532409668
1342,1579,502,8.846003532409668
1343,1580,508,8.485381126403809
1344,1579,525,8.485381126403809
1345,1578,535,7.211202621459961
1346,1573,544,9.394247055053711
1347,1574,556,10.404426574707031
1348,1576,574,8.853063583374023
1349,1572,575,10.422380447387695
1350,1574,588,10.404426574707031
1351,1575,598,8.846003532409668
1352,1573,616,10.404426574707031
1353,1572,624,10.404426574707031
1354,1570,638,12.54298210144043
1355,1568,640,5.656954288482666
1356,1568,658,5.656954288482666
1357,1566,670,8.846003532409668
1358,1566,679,8.846003532409668
1359,1564,690,5.656954288482666
1360,1564,708,5.656954288482666
1361,1560,719,10.700567245483398
1362,1561,729,10.404426574707031
1363,1561,746,8.846003532409668
1364,1561,755,8.846003532409668
1365,1561,762,10.404426574707031
1366,1561,778,8.539934158325195
1367,1560,790,12.111772537231445
1368,1559,800,10.700567245483398
1369,1556,818,12.530064582824707
1370,1554,827,10.404426574707031
1371,1554,843,10.492012977600098
1372,1554,852,12.020915031433105
1373,1554,868,10.563863754272461
1374,1552,877,12.311172485351562
1375,1552,890,12.349188804626465
1376,1552,899,12.349188804626465
1377,1548,921,12.530064582824707
1378,1547,934,8.846003532409668
1379,1548,944,12.093486785888672
1380,1548,958,8.485381126403809
1381,1548,971,12.093486785888672
1382,1548,983,7.211202621459961
1383,1549,999,10.700567245483398
1384,1548,1016,12.543021202087402
1385,1548,1030,12.530064582824707
1386,1546,1041,5.656954288482666
1387,1544,1057,10.404426574707031
1388,1543,1075,8.846003532409668
1389,1543,1097,8.872129440307617
1390,1541,1106,10.700567245483398
1391,1542,1116,8.853090286254883
1392,1539,1129,12.530064582824707
1393,1542,1143,8.853090286254883
1394,1542,1153,13.752257347106934
1395,1542,1174,12.093486785888672
1396,1539,1183,8.485381126403809
1397,1539,1196,8.846003532409668
1398,1539,1212,10.404426574707031
1399,1535,1232,12.349188804626465
1400,1534,1246,12.093486785888672
1401,1533,1264,12.093486785888672
1402,1526,1282,12.093486785888672
1403,1527,1297,14.534542083740234
1404,1525,1327,12.777032852172852
1405,1523,1345,10.404426574707031
1406,1518,1366,12.349188804626465
1407,1515,1388,10.700567245483398
1408,1511,1412,12.777032852172852
1409,1509,1435,13.901538848876953
1410,1508,1452,12.093486785888672
1411,1506,1469,12.111772537231445
1412,1503,1486,10.404426574707031
1413,1499,1503,13.509356498718262
1414,1495,1521,10.700567245483398
1415,1494,1538,8.846003532409668
1416,1494,1552,12.530064582824707
1417,1493,1566,12.093486785888672
1418,1494,1574,12.093486785888672
1419,1495,1593,13.509356498718262
1420,1493,1603,13.88699722290039
1421,1494,1618,13.901538848876953
1422,1494,1629,13.901538848876953
1423,1494,1646,12.777032852172852
1424,1490,1659,12.530064582824707
1425,1493,1665,12.777032852172852
1426,1489,1686,12.530064582824707
1427,1489,1696,8.846003532409668
1428,1488,1700,12.349188804626465
1429,1485,1722,12.530064582824707
1430,1485,1730,12.530064582824707
1431,1485,1750,12.530064582824707
1432,1485,1759,15.533178329467773
1433,1485,1772,8.846003532409668
1434,1483,1797,10.719865798950195
1435,1481,1800,12.543021202087402
1436,1480,1828,11.70479965209961
1437,1480,1840,11.70479965209961
1438,1479,1858,12.530064582824707
1439,1476,1867,8.846003532409668
1440,1475,1885,8.846003532409668
1441,1474,1898,10.700567245483398
1442,1475,1916,15.4435453414917
1443,1477,1932,12.041694641113281
1444,1478,1939,12.530064582824707
1445,1480,1952,8.872143745422363
1446,1480,1952,8.872143745422363
1447,1485,1961,12.530064582824707
1448,1489,1970,8.872143745422363
1449,1494,1970,12.777032852172852
1450,1498,1970,9.192488670349121
1451,1504,1971,12.986546516418457
1452,1507,1971,10.700567245483398
1453,1516,1975,8.846003532409668
1454,1524,1975,10.404426574707031
1455,1530,1975,12.530064582824707
1456,1537,1974,12.530064582824707
1457,1548,1974,12.530064582824707
1458,1555,1971,12.530064582824707
1459,1563,1970,10.422380447387695
1460,1571,1970,8.846003532409668
1461,1580,1966,12.530064582824707
1462,1589,1971,10.404426574707031
1463,1601,1966,12.093486785888672
1464,1607,1966,8.485381126403809
1465,1616,1966,8.485381126403809
1466,1629,1966,12.530064582824707
1467,1640,1962,12.530064582824707
1468,1649,1961,14.534542083740234
1469,1659,1962,15.53232479095459
1470,1664,1959,15.53232479095459
1471,1675,1957,12.530064582824707
1472,1682,1956,10.404426574707031
1473,1690,1948,10.404426574707031
1474,1697,1941,13.509356498718262
1475,1699,1941,12.020915031433105
1476,1702,1938,12.530064582824707
1477,1705,1931,15.207006454467773
1478,1704,1924,15.53232479095459
1479,1708,1916,10.422439575195312
1480,1710,1909,12.530064582824707
1481,1712,1903,15.47872257232666
1482,1714,1890,15.4435453414917
1483,1715,1884,15.863730430603027
1484,1717,1870,12.041694641113281
1485,1717,1856,11.749336242675781
1486,1718,1846,11.715475082397461
1487,1718,1836,11.715475082397461
1488,1719,1824,15.322955131530762
1489,1719,1811,14.081565856933594
1490,1719,1791,13.88699722290039
1491,1720,1781,15.207006454467773
1492,1720,1770,13.901538848876953
1493,1722,1749,18.500099182128906
1494,1726,1735,16.710874557495117
1495,1726,1720,18.384876251220703
1496,1725,1703,18.384876251220703
1497,1725,1693,16.710874557495117
1498,1727,1669,12.530064582824707
1499,1729,1660,12.530064582824707
1500,1729,1642,12.530064582824707
1501,1729,1633,12.530064582824707
1502,1729,1614,13.676796913146973
1503,1729,1598,17.02948570251465
1504,1730,1587,15.547040939331055
1505,1729,1567,16.710874557495117
1506,1729,1552,12.093486785888672
1507,1729,1539,13.583938598632812
1508,1729,1527,12.111772537231445
1509,1729,1516,12.093486785888672
1510,1727,1502,13.752212524414062
1511,1728,1492,13.521767616271973
1512,1727,1479,14.31792163848877
1513,1724,1467,15.53232479095459
1514,1725,1456,15.53232479095459
1515,1722,1444,13.901538848876953
1516,1725,1424,14.151799201965332
1517,1724,1411,12.54298210144043
1518,1724,1394,12.54298210144043
1519,1723,1382,15.222724914550781
1520,1724,1370,12.530064582824707
1521,1726,1359,13.901538848876953
1522,1725,1344,12.530064582824707
1523,1727,1329,12.020915031433105
1524,1726,1313,12.167086601257324
1525,1728,1300,12.093486785888672
1526,1728,1289,12.571158409118652
1527,1729,1268,12.349188804626465
1528,1730,1257,12.349188804626465
1529,1730,1232,12.349188804626465
1530,1731,1214,10.700567245483398
1531,1732,1204,13.509356498718262
1532,1731,1192,10.404426574707031
1533,1731,1180,12.020915031433105
1534,1735,1165,14.31792163848877
1535,1734,1154,12.530064582824707
1536,1736,1142,11.236202239990234
1537,1736,1131,12.020915031433105
1538,1738,1115,9.192488670349121
1539,1739,1097,10.700567245483398
1540,1742,1088,12.777032852172852
1541,1747,1073,7.632268905639648
1542,1743,1061,12.777032852172852
1543,1745,1048,10.404426574707031
1544,1745,1030,10.404426574707031
1545,1745,1016,13.509356498718262
1546,1745,1003,10.404426574707031
1547,1747,991,11.236202239990234
1548,1748,980,12.349188804626465
1549,1747,963,11.236202239990234
1550,1750,952,10.700567245483398
1551,1752,935,8.846003532409668
1552,1755,918,13.509356498718262
1553,1754,912,14.31792163848877
1554,1758,886,10.404426574707031
1555,1756,877,8.846003532409668
1556,1756,861,7.632268905639648
1557,1757,854,10.700567245483398
1558,1760,836,12.777032852172852
1559,1758,819,9.617792129516602
1560,1763,807,9.394247055053711
1561,1766,794,10.700567245483398
1562,1765,778,8.846003532409668
1563,1762,752,12.020915031433105
1564,1768,742,14.31792163848877
1565,1768,729,10.700567245483398
1566,1770,710,8.846003532409668
1567,1770,697,12.530064582824707
1568,1770,674,8.846003532409668
1569,1773,661,12.093486785888672
1570,1771,652,10.404426574707031
1571,1770,630,12.530064582824707
1572,1775,617,12.020915031433105
1573,1774,602,9.192488670349121
1574,1773,580,8.846003532409668
1575,1774,566,9.192488670349121
1576,1774,553,8.846003532409668
1577,1774,540,10.700567245483398
1578,1774,526,8.846003532409668
1579,1779,510,13.901538848876953
1580,1780,495,10.700567245483398
1581,1780,477,10.700567245483398
1582,1779,460,10.404426574707031
1583,1779,445,8.485381126403809
1584,1779,434,7.211202621459961
1585,1781,418,7.211202621459961
1586,1783,407,11.236202239990234
1587,1783,388,7.632268905639648
1588,1786,377,10.422439575195312
1589,1784,364,10.404426574707031
1590,1784,354,10.404426574707031
1591,1785,346,10.404426574707031
1592,1784,328,10.404426574707031
1593,1785,316,9.394247055053711
1594,1788,311,11.70479965209961
1595,1791,296,10.700567245483398
1596,1792,287,8.872129440307617
1597,1792,278,8.872129440307617
1598,1792,260,8.872129440307617
1599,1795,249,5.656954288482666
1600,1795,247,7.211202621459961
1601,1798,238,10.404426574707031
1602,1798,220,10.404426574707031
1603,1797,208,7.404372692108154
1604,1797,204,7.404372692108154
1605,1797,188,8.846003532409668
1606,1797,179,8.846003532409668
1607,1797,170,8.846003532409668
1608,1806,161,8.872143745422363
1609,1809,148,7.211202621459961
1610,1814,142,8.872143745422363
1611,1814,138,8.846003532409668
1612,1815,132,7.632268905639648
1613,1822,130,7.211202621459961
1614,1827,128,5.656954288482666
1615,1833,125,9.192488670349121
1616,1833,125,9.192488670349121
1617,1841,126,9.192488670349121
1618,1849,128,5.656954288482666
1619,1852,126,9.192488670349121
1620,1867,123,9.394247055053711
1621,1876,123,5.356535911560059
1622,1890,125,10.404426574707031
1623,1894,123,5.656954288482666
1624,1909,126,9.192488670349121
1625,1919,128,7.632268905639648
1626,1928,130,8.846003532409668
1627,1939,130,10.404426574707031
1628,1948,130,10.404426574707031
1629,1960,132,7.404372692108154
1630,1981,137,5.656954288482666
1631,1989,139,10.404426574707031
1632,1998,139,10.404426574707031
1633,2012,141,5.656954288482666
1634,2028,141,7.211202621459961
1635,2030,145,5.656954288482666
1636,2044,152,7.632268905639648
1637,2044,155,5.656954288482666
1638,2051,159,7.211202621459961
1639,2048,163,5.656954288482666
1640,2053,166,7.211202621459961
1641,2053,175,7.211202621459961
1642,2056,183,8.846003532409668
1643,2057,186,5.656954288482666
1644,2057,199,5.656954288482666
1645,2055,204,7.632268905639648
1646,2056,214,8.853073120117188
1647,2053,222,9.394247055053711
1648,2053,233,10.422484397888184
1649,2057,244,5.656954288482666
1650,2055,256,8.846003532409668
1651,2055,267,10.700567245483398
1652,2055,274,8.846003532409668
1653,2055,289,7.632268905639648
1654,2053,301,7.211202621459961
1655,2053,312,5.656954288482666
1656,2053,328,7.211202621459961
1657,2051,337,8.485381126403809
1658,2048,357,9.394247055053711
1659,2051,368,8.846003532409668
1660,2048,375,5.656954288482666
1661,2051,393,7.211202621459961
1662,2051,409,8.485381126403809
1663,2051,427,8.485381126403809
1664,2052,435,10.404426574707031
1665,2048,456,5.656954288482666
1666,2044,472,10.563887596130371
1667,2046,490,8.846003532409668
1668,2048,510,5.656954288482666
1669,2044,533,5.656954288482666
1670,2039,549,9.477734565734863
1671,2037,566,8.846003532409668
1672,2037,586,7.404372692108154
1673,2039,606,9.394247055053711
1674,2035,629,7.632268905639648
1675,2032,652,8.846003532409668
1676,2032,661,8.846003532409668
1677,2032,685,7.632268905639648
1678,2030,699,5.656954288482666
1679,2025,724,10.404426574707031
1680,2025,739,12.020915031433105
1681,2028,755,8.846003532409668
1682,2027,783,8.846003532409668
1683,2028,800,8.846003532409668
1684,2026,825,5.656954288482666
1685,2021,848,9.394247055053711
1686,2021,868,10.404426574707031
1687,2021,895,10.404426574707031
1688,2015,913,10.404426574707031
1689,2013,931,8.846003532409668
1690,2014,958,8.846003532409668
1691,2016,976,10.404426574707031
1692,2012,996,13.601571083068848
1693,2007,1025,10.700567245483398
1694,2007,1043,10.700567245483398
1695,2008,1060,10.700567245483398
1696,2004,1079,12.349188804626465
1697,2002,1107,10.700567245483398
1698,2003,1124,10.700567245483398
1699,1998,1149,15.53232479095459
1700,1999,1165,14.31792163848877
1701,1996,1183,8.846003532409668
1702,1992,1209,12.530064582824707
1703,1992,1228,12.530064582824707
1704,1988,1249,12.349188804626465
1705,1987,1273,12.093486785888672
1706,1982,1291,12.530064582824707
1707,1980,1324,12.020915031433105
1708,1975,1333,15.53232479095459
1709,1974,1367,8.846003532409668
1710,1967,1394,10.422380447387695
1711,1965,1421,8.846003532409668
1712,1959,1439,12.530064582824707
1713,1957,1466,10.547611236572266
1714,1950,1493,12.530064582824707
1715,1948,1511,10.422439575195312
1716,1945,1535,15.53232479095459
1717,1943,1563,15.53232479095459
1718,1939,1588,10.404426574707031
1719,1936,1613,12.111772537231445
1720,1929,1642,12.093486785888672
1721,1926,1664,13.509356498718262
1722,1926,1684,12.020915031433105
1723,1926,1705,10.404426574707031
1724,1920,1727,12.349188804626465
1725,1919,1754,12.349188804626465
1726,1919,1772,12.349188804626465
1727,1914,1791,13.901538848876953
1728,1912,1821,13.901538848876953
1729,1911,1840,16.710874557495117
1730,1908,1861,15.973849296569824
1731,1907,1878,16.80510711669922
1732,1906,1893,15.533178329467773
1733,1908,1903,13.901538848876953
1734,1909,1914,16.710874557495117
1735,1909,1921,15.207006454467773
1736,1911,1930,16.710874557495117
1737,1913,1932,14.31792163848877
1738,1917,1939,13.901538848876953
1739,1925,1946,12.020915031433105
1740,1926,1948,10.404426574707031
1741,1937,1950,10.700567245483398
1742,1945,1951,13.509356498718262
1743,1954,1953,18.398468017578125
1744,1962,1954,17.162012100219727
1745,1972,1952,14.534542083740234
1746,1983,1955,14.256078720092773
1747,1993,1950,16.80510711669922
1748,2007,1951,15.53232479095459
1749,2020,1952,12.349188804626465
1750,2034,1946,18.384876251220703
1751,2044,1945,18.384876251220703
1752,2063,1940,15.207006454467773
1753,2073,1937,16.75286102294922
1754,2090,1930,15.53232479095459
1755,2093,1922,18.384876251220703
1756,2106,1916,17.017032623291016
1757,2112,1908,15.207006454467773
1758,2117,1898,15.692455291748047
1759,2126,1878,15.454087257385254
1760,2133,1862,15.714994430541992
1761,2137,1844,15.715119361877441
1762,2147,1820,12.020915031433105
1763,2150,1799,15.714994430541992
1764,2152,1789,15.53232479095459
1765,2158,1763,13.752320289611816
1766,2161,1745,16.710874557495117
1767,2163,1735,15.715119361877441
1768,2166,1709,13.509356498718262
1769,2169,1692,16.710874557495117
1770,2167,1679,18.384876251220703
1771,2166,1666,14.31792163848877
1772,2171,1661,15.53232479095459
1773,2174,1648,15.53232479095459
1774,2171,1631,13.901538848876953
1775,2176,1629,15.53232479095459
1776,2179,1612,12.020915031433105
1777,2179,1603,12.020915031433105
1778,2179,1594,12.020915031433105
1779,2180,1584,12.020915031433105
1780,2179,1565,10.700567245483398
1781,2184,1556,14.534542083740234
1782,2184,1547,14.534542083740234
1783,2188,1529,10.422343254089355
1784,2187,1519,12.020915031433105
1785,2188,1504,10.459895133972168
1786,2191,1484,12.543021202087402
1787,2187,1471,17.02948570251465
1788,2190,1459,15.594807624816895
1789,2189,1448,14.534542083740234
1790,2190,1429,14.534542083740234
1791,2193,1417,13.901538848876953
1792,2192,1404,10.700567245483398
1793,2193,1394,10.700567245483398
1794,2192,1381,12.530064582824707
1795,2191,1367,8.846003532409668
1796,2189,1346,15.211181640625
1797,2192,1331,14.57748031616211
1798,2191,1326,14.875426292419434
1799,2192,1303,15.692455291748047
1800,2192,1286,14.57748031616211
1801,2191,1275,13.901538848876953
1802,2189,1251,14.534542083740234
1803,2190,1237,15.53324031829834
1804,2189,1222,14.534542083740234
1805,2191,1206,15.898506164550781
1806,2195,1187,12.54298210144043
1807,2198,1169,14.534542083740234
1808,2197,1160,14.534542083740234
