,x,y,radius
115,110,1808,7.382511615753174
116,112,1806,7.632268905639648
117,112,1806,7.632268905639648
118,110,1801,5.656954288482666
119,110,1797,5.656954288482666
120,110,1797,5.656954288482666
121,110,1797,5.656954288482666
122,110,1797,5.656954288482666
123,110,1792,5.656954288482666
124,115,1793,5.656954288482666
125,115,1793,5.656954288482666
126,110,1788,5.656954288482666
127,110,1788,5.656954288482666
128,110,1783,5.656954288482666
129,110,1783,5.656954288482666
130,110,1783,5.656954288482666
131,110,1783,5.656954288482666
132,110,1779,5.656954288482666
133,110,1779,5.656954288482666
134,110,1770,5.656954288482666
135,110,1752,5.656954288482666
136,110,1743,5.656954288482666
137,110,1720,5.656954288482666
138,110,1716,5.656954288482666
139,110,1711,5.656954288482666
140,110,1707,5.656954288482666
141,110,1707,5.656954288482666
142,110,1707,5.656954288482666
143,110,1702,5.656954288482666
144,110,1702,5.656954288482666
145,110,1700,7.382511615753174
146,110,1698,5.656954288482666
147,110,1698,5.656954288482666
148,110,1693,5.656954288482666
149,112,1693,7.632268905639648
150,115,1694,5.656954288482666
151,115,1694,5.656954288482666
152,110,1693,5.656954288482666
153,110,1689,5.656954288482666
154,110,1684,5.656954288482666
155,110,1684,5.656954288482666
156,110,1680,5.656954288482666
157,110,1680,5.656954288482666
158,110,1680,5.656954288482666
159,110,1675,5.656954288482666
160,110,1666,5.656954288482666
161,110,1657,5.656954288482666
162,110,1653,5.656954288482666
163,110,501,5.656954288482666
164,110,487,5.656954288482666
165,110,487,5.656954288482666
166,110,483,5.656954288482666
167,110,474,5.656954288482666
168,110,469,5.656954288482666
169,110,467,7.382511615753174
170,115,456,5.656954288482666
171,115,447,5.656954288482666
172,115,438,5.656954288482666
173,115,434,5.656954288482666
174,119,415,5.36912727355957
175,119,415,5.36912727355957
176,119,411,5.36912727355957
177,119,406,5.36912727355957
178,124,402,5.656954288482666
179,119,397,5.36912727355957
180,124,398,5.656954288482666
181,121,393,7.404318332672119
182,124,389,5.656954288482666
183,124,384,5.656954288482666
184,124,380,5.656954288482666
185,128,375,5.656954288482666
186,128,366,5.656954288482666
187,128,357,5.656954288482666
188,128,352,5.656954288482666
189,133,348,5.656954288482666
190,133,344,5.656954288482666
191,133,330,5.656954288482666
192,133,326,5.656954288482666
193,137,321,5.656954288482666
194,137,316,5.656954288482666
195,133,312,5.656954288482666
196,137,303,5.656954288482666
197,137,298,5.656954288482666
198,142,299,5.656954288482666
199,142,285,5.656954288482666
200,142,281,5.656954288482666
201,142,274,7.211202621459961
202,142,272,5.656954288482666
203,142,267,5.656954288482666
204,142,263,5.656954288482666
205,142,258,5.656954288482666
206,142,254,5.656954288482666
207,142,249,5.656954288482666
208,147,240,5.656954288482666
209,142,236,5.656954288482666
210,147,231,5.656954288482666
211,147,227,5.656954288482666
212,142,222,5.656954288482666
213,147,218,5.656954288482666
214,147,218,5.656954288482666
215,147,213,5.656954288482666
216,147,204,5.656954288482666
217,147,200,5.656954288482666
218,147,195,5.656954288482666
219,147,195,5.656954288482666
220,151,177,5.656954288482666
221,151,177,5.656954288482666
222,151,168,5.656954288482666
223,151,164,5.656954288482666
224,151,164,5.656954288482666
225,151,159,5.656954288482666
226,156,150,5.656954288482666
227,156,146,5.656954288482666
228,156,141,5.656954288482666
229,156,137,5.656954288482666
230,160,137,5.656954288482666
231,160,132,5.656954288482666
232,160,128,5.656954288482666
233,160,123,5.656954288482666
234,160,119,5.656954288482666
235,165,114,5.656954288482666
236,165,110,5.656954288482666
237,418,110,5.656954288482666
238,420,114,7.632268905639648
239,423,119,5.656954288482666
240,423,119,5.656954288482666
241,423,123,5.656954288482666
242,420,125,9.192488670349121
243,423,128,5.656954288482666
244,427,132,5.656954288482666
245,425,132,7.211202621459961
246,427,136,5.656954288482666
247,427,141,5.656954288482666
248,427,141,5.656954288482666
249,427,145,5.656954288482666
250,429,150,7.632268905639648
251,427,150,5.656954288482666
252,427,154,5.656954288482666
253,432,159,5.656954288482666
254,432,159,5.656954288482666
255,432,164,5.656954288482666
256,432,168,5.656954288482666
257,434,173,7.211202621459961
258,432,173,5.656954288482666
259,432,175,7.211202621459961
260,432,177,5.656954288482666
261,432,182,5.656954288482666
262,432,186,5.656954288482666
263,432,186,5.656954288482666
264,432,191,5.656954288482666
265,436,195,5.356535911560059
266,436,200,5.356535911560059
267,434,200,7.211202621459961
268,436,204,5.356535911560059
269,436,209,5.356535911560059
270,436,213,5.356535911560059
271,436,213,5.356535911560059
272,441,218,5.656954288482666
273,441,222,5.656954288482666
274,438,222,7.404325008392334
275,441,231,5.656954288482666
276,443,235,7.632268905639648
277,441,236,5.656954288482666
278,441,240,5.656954288482666
279,445,244,5.656954288482666
280,445,249,5.656954288482666
281,445,253,5.656954288482666
282,446,256,7.211202621459961
283,445,258,5.656954288482666
284,445,262,5.656954288482666
285,450,267,5.656954288482666
286,448,272,7.211202621459961
287,445,271,5.656954288482666
288,448,276,7.211202621459961
289,450,281,5.656954288482666
290,450,285,5.656954288482666
291,451,288,8.872143745422363
292,450,290,5.656954288482666
293,450,294,5.656954288482666
294,452,298,7.632268905639648
295,454,303,5.656954288482666
296,450,308,5.656954288482666
297,450,312,5.656954288482666
298,451,315,8.872143745422363
299,454,321,5.656954288482666
300,450,321,5.656954288482666
301,452,325,7.632268905639648
302,454,330,5.656954288482666
303,454,339,5.656954288482666
304,457,344,7.211202621459961
305,457,346,8.485381126403809
306,454,354,10.404426574707031
307,454,357,5.656954288482666
308,454,361,5.656954288482666
309,456,368,8.846003532409668
310,459,375,5.656954288482666
311,459,380,5.656954288482666
312,461,384,7.632268905639648
313,459,384,5.656954288482666
314,459,389,5.656954288482666
315,464,398,5.656954288482666
316,459,398,5.656954288482666
317,459,402,5.656954288482666
318,461,407,7.632268905639648
319,464,411,5.656954288482666
320,461,411,7.632268905639648
321,459,416,5.656954288482666
322,464,420,5.656954288482666
323,464,425,5.656954288482666
324,461,425,7.632268905639648
325,464,434,5.656954288482666
326,466,438,7.211202621459961
327,461,438,7.632268905639648
328,463,444,10.404426574707031
329,464,447,5.656954288482666
330,466,452,7.211202621459961
331,464,452,5.656954288482666
332,466,456,7.211202621459961
333,464,456,5.656954288482666
334,464,461,5.656954288482666
335,466,465,7.211202621459961
336,464,465,5.656954288482666
337,466,472,8.485381126403809
338,466,476,8.846003532409668
339,466,479,7.211202621459961
340,468,479,5.656954288482666
341,468,483,5.656954288482666
342,464,483,5.656954288482666
343,473,492,5.656954288482666
344,468,492,5.656954288482666
345,466,492,7.211202621459961
346,468,497,5.656954288482666
347,473,501,5.656954288482666
348,473,503,7.632268905639648
349,473,506,5.656954288482666
350,473,506,5.656954288482666
351,473,506,5.656954288482666
352,473,515,5.656954288482666
353,477,519,5.656954288482666
354,473,519,5.656954288482666
355,473,519,5.656954288482666
356,473,524,5.656954288482666
357,477,533,5.656954288482666
358,473,533,5.656954288482666
359,475,537,7.211202621459961
360,477,542,5.656954288482666
361,479,546,7.632268905639648
362,477,546,5.656954288482666
363,479,553,8.846003532409668
364,482,560,5.656954288482666
365,479,560,7.632268905639648
366,479,564,7.632268905639648
367,484,571,8.485381126403809
368,484,573,7.211202621459961
369,482,578,5.656954288482666
370,482,580,7.211202621459961
371,486,587,5.656954288482666
372,484,587,7.211202621459961
373,482,591,5.656954288482666
374,491,600,5.656954288482666
375,486,605,5.656954288482666
376,490,612,10.700567245483398
377,488,614,7.632268905639648
378,486,618,5.656954288482666
379,493,627,7.211202621459961
380,495,632,5.656954288482666
381,495,636,5.656954288482666
382,493,641,7.211202621459961
383,495,645,5.656954288482666
384,497,652,8.846003532409668
385,492,652,8.485381126403809
386,495,663,5.656954288482666
387,493,664,8.846003532409668
388,497,672,7.632268905639648
389,497,677,7.632268905639648
390,495,677,5.656954288482666
391,500,686,5.656954288482666
392,504,690,5.656954288482666
393,497,690,7.632268905639648
394,504,701,10.700567245483398
395,504,703,5.656954288482666
396,509,713,5.656954288482666
397,509,717,5.656954288482666
398,509,717,5.656954288482666
399,509,722,5.656954288482666
400,511,726,7.211202621459961
401,511,728,8.846003532409668
402,513,730,5.656954288482666
403,510,733,8.485381126403809
404,518,744,5.656954288482666
405,514,745,10.700567245483398
406,513,748,5.656954288482666
407,511,749,7.211202621459961
408,513,753,5.656954288482666
409,513,756,10.700567245483398
410,515,759,8.846003532409668
411,513,762,5.656954288482666
412,515,766,7.632268905639648
413,513,768,10.404426574707031
414,511,771,7.211202621459961
415,515,775,7.632268905639648
416,511,780,7.211202621459961
417,513,784,5.656954288482666
418,518,789,5.656954288482666
419,518,794,5.656954288482666
420,522,807,5.356535911560059
421,520,807,7.404316425323486
422,515,807,11.555442810058594
423,518,812,5.656954288482666
424,513,811,5.656954288482666
425,520,818,8.853063583374023
426,515,820,7.632268905639648
427,515,822,8.846003532409668
428,520,831,8.514793395996094
429,513,829,5.656954288482666
430,520,839,7.404316425323486
431,511,843,7.211202621459961
432,513,849,10.404426574707031
433,517,855,10.547611236572266
434,513,857,9.394247055053711
435,513,859,10.404426574707031
436,511,866,7.211202621459961
437,513,868,10.404426574707031
438,513,871,10.700567245483398
439,513,874,5.656954288482666
440,509,875,5.656954288482666
441,515,879,7.632268905639648
442,513,881,10.700567245483398
443,513,888,5.656954288482666
444,509,888,5.656954288482666
445,511,893,7.211202621459961
446,511,893,7.211202621459961
447,510,895,8.485381126403809
448,513,901,5.656954288482666
449,511,904,8.485381126403809
450,511,906,7.211202621459961
451,508,906,9.394247055053711
452,509,911,5.656954288482666
453,510,918,8.846003532409668
454,511,920,7.211202621459961
455,506,919,7.632268905639648
456,509,924,5.656954288482666
457,508,925,10.404426574707031
458,511,930,8.485381126403809
459,506,930,8.846003532409668
460,506,933,7.632268905639648
461,513,937,5.656954288482666
462,508,939,10.404426574707031
463,509,947,5.656954288482666
464,513,951,5.656954288482666
465,513,955,5.656954288482666
466,511,956,7.211202621459961
467,509,960,5.656954288482666
468,513,964,5.656954288482666
469,513,973,5.656954288482666
470,513,978,9.394247055053711
471,511,983,7.211202621459961
472,511,987,7.211202621459961
473,513,992,9.394247055053711
474,511,996,7.211202621459961
475,513,1003,10.404426574707031
476,513,1005,9.394247055053711
477,513,1009,5.656954288482666
478,515,1016,8.853090286254883
479,511,1023,7.211202621459961
480,513,1030,10.404426574707031
481,515,1035,12.530064582824707
482,511,1037,7.211202621459961
483,511,1042,8.846003532409668
484,509,1059,5.656954288482666
485,514,1066,8.846003532409668
486,513,1072,5.656954288482666
487,518,1077,5.656954288482666
488,522,1088,7.382511615753174
489,518,1091,13.601571083068848
490,514,1092,10.404426574707031
491,517,1104,9.65670394897461
492,518,1109,5.656954288482666
493,522,1122,5.356535911560059
494,520,1127,7.404316425323486
495,518,1127,5.656954288482666
496,517,1133,10.547611236572266
497,517,1137,10.547611236572266
498,513,1140,5.656954288482666
499,522,1149,5.356535911560059
500,519,1152,8.872143745422363
501,514,1152,8.853090286254883
502,520,1158,7.404316425323486
503,513,1158,5.656954288482666
504,517,1162,9.65670394897461
505,516,1164,8.846003532409668
506,517,1170,10.547611236572266
507,522,1176,5.356535911560059
508,513,1176,9.394247055053711
509,513,1176,5.656954288482666
510,515,1180,7.632268905639648
511,520,1185,7.404316425323486
512,513,1185,5.656954288482666
513,520,1194,7.404316425323486
514,518,1194,5.656954288482666
515,518,1199,5.656954288482666
516,513,1198,5.656954288482666
517,513,1203,9.394247055053711
518,511,1203,7.211202621459961
519,519,1210,8.539962768554688
520,513,1210,10.404426574707031
521,511,1212,7.211202621459961
522,509,1212,5.656954288482666
523,513,1217,9.394247055053711
524,518,1221,5.656954288482666
525,518,1223,7.632268905639648
526,513,1223,10.700567245483398
527,513,1230,5.656954288482666
528,517,1234,9.65670394897461
529,518,1235,5.656954288482666
530,513,1237,10.404426574707031
531,509,1239,5.656954288482666
532,513,1243,5.656954288482666
533,518,1248,5.656954288482666
534,513,1248,9.394247055053711
535,511,1248,7.211202621459961
536,511,1250,8.846003532409668
537,511,1253,7.211202621459961
538,515,1257,7.632268905639648
539,511,1257,7.211202621459961
540,513,1262,9.394247055053711
541,511,1262,7.211202621459961
542,518,1266,5.656954288482666
543,511,1266,7.211202621459961
544,511,1266,7.211202621459961
545,513,1271,9.394247055053711
546,511,1271,7.211202621459961
547,511,1275,7.211202621459961
548,509,1275,5.656954288482666
549,512,1282,10.404426574707031
550,511,1284,7.211202621459961
551,506,1284,7.632268905639648
552,509,1289,5.656954288482666
553,509,1295,7.632268905639648
554,506,1297,7.632268905639648
555,511,1302,7.211202621459961
556,510,1304,12.530064582824707
557,511,1307,7.211202621459961
558,508,1308,10.404426574707031
559,508,1312,10.404426574707031
560,509,1316,5.656954288482666
561,511,1320,7.211202621459961
562,506,1322,8.853090286254883
563,513,1329,5.656954288482666
564,509,1338,5.656954288482666
565,511,1343,7.211202621459961
566,508,1342,9.394247055053711
567,506,1347,7.632268905639648
568,508,1349,10.404426574707031
569,508,1353,10.404426574707031
570,506,1356,7.632268905639648
571,506,1356,7.632268905639648
572,506,1360,7.632268905639648
573,513,1365,5.656954288482666
574,506,1369,7.632268905639648
575,518,1379,5.656954288482666
576,515,1378,7.632268905639648
577,509,1380,10.404426574707031
578,508,1383,9.394247055053711
579,511,1388,7.211202621459961
580,504,1392,5.656954288482666
581,509,1397,5.656954288482666
582,513,1401,5.656954288482666
583,506,1405,7.632268905639648
584,513,1412,7.382511615753174
585,513,1413,10.700567245483398
586,508,1414,9.394247055053711
587,508,1419,9.394247055053711
588,511,1425,8.485381126403809
589,506,1428,7.632268905639648
590,508,1429,10.404426574707031
591,511,1434,12.530064582824707
592,508,1437,9.394247055053711
593,506,1439,8.872129440307617
594,511,1446,7.211202621459961
595,508,1450,9.394247055053711
596,506,1450,7.632268905639648
597,505,1453,8.846003532409668
598,511,1460,7.211202621459961
599,509,1464,5.656954288482666
600,504,1464,5.656954288482666
601,511,1473,7.211202621459961
602,506,1477,7.632268905639648
603,511,1482,7.211202621459961
604,504,1486,5.656954288482666
605,508,1493,10.404426574707031
606,508,1495,9.394247055053711
607,504,1500,5.656954288482666
608,511,1505,7.211202621459961
609,509,1509,5.656954288482666
610,504,1509,5.656954288482666
611,505,1512,8.853090286254883
612,511,1518,7.211202621459961
613,506,1518,7.632268905639648
614,502,1524,8.485381126403809
615,513,1531,5.656954288482666
616,502,1536,7.211202621459961
617,505,1543,8.846003532409668
618,500,1545,5.656954288482666
619,497,1545,7.632268905639648
620,506,1552,12.093486785888672
621,504,1554,5.656954288482666
622,500,1559,5.656954288482666
623,499,1560,10.404426574707031
624,504,1567,5.656954288482666
625,504,1567,5.656954288482666
626,499,1572,9.394247055053711
627,504,1576,5.656954288482666
628,502,1581,7.211202621459961
629,497,1581,7.632268905639648
630,502,1590,7.211202621459961
631,497,1592,9.192488670349121
632,502,1599,7.211202621459961
633,497,1604,7.632268905639648
634,495,1604,5.656954288482666
635,495,1608,5.656954288482666
636,498,1614,8.846003532409668
637,493,1617,7.211202621459961
638,495,1622,9.394247055053711
639,500,1626,5.656954288482666
640,493,1629,8.846003532409668
641,500,1635,5.656954288482666
642,495,1640,5.656954288482666
643,491,1640,5.656954288482666
644,497,1646,12.349188804626465
645,495,1649,9.394247055053711
646,495,1660,10.404426574707031
647,495,1662,5.656954288482666
648,488,1662,7.632268905639648
649,495,1669,10.404426574707031
650,492,1674,8.846003532409668
651,488,1680,7.632268905639648
652,490,1685,9.394247055053711
653,488,1689,7.632268905639648
654,488,1694,7.632268905639648
655,486,1698,5.656954288482666
656,488,1703,7.632268905639648
657,491,1707,5.656954288482666
658,486,1712,5.656954288482666
659,487,1714,8.846003532409668
660,491,1721,5.656954288482666
661,486,1721,5.656954288482666
662,484,1730,7.211202621459961
663,484,1734,7.211202621459961
664,486,1739,5.656954288482666
665,491,1743,5.656954288482666
666,486,1743,5.656954288482666
667,482,1748,5.656954288482666
668,484,1752,7.211202621459961
669,477,1757,5.656954288482666
670,482,1761,5.656954288482666
671,486,1766,5.656954288482666
672,482,1770,5.656954288482666
673,486,1775,5.656954288482666
674,482,1779,5.656954288482666
675,482,1784,5.656954288482666
676,484,1788,7.211202621459961
677,477,1793,5.656954288482666
678,482,1802,5.656954288482666
679,477,1806,5.656954288482666
680,479,1811,7.632268905639648
681,475,1815,7.211202621459961
682,486,1824,5.656954288482666
683,479,1824,7.632268905639648
684,477,1838,5.656954288482666
685,477,1838,5.656954288482666
686,482,1847,5.656954288482666
687,475,1851,7.211202621459961
688,475,1856,7.211202621459961
689,477,1860,5.656954288482666
690,477,1860,5.656954288482666
691,473,1865,5.656954288482666
692,475,1869,7.211202621459961
693,468,1874,5.656954288482666
694,468,1874,5.656954288482666
695,477,1883,5.656954288482666
696,468,1887,5.656954288482666
697,468,1887,5.656954288482666
698,473,1892,5.656954288482666
699,470,1896,7.632268905639648
700,470,1901,7.632268905639648
701,477,1905,5.656954288482666
702,477,1905,5.656954288482666
703,470,1910,7.632268905639648
704,473,1914,5.656954288482666
705,468,1919,5.656954288482666
706,468,1919,5.656954288482666
707,473,1923,5.656954288482666
708,468,1932,5.656954288482666
709,473,1937,5.656954288482666
710,473,1941,5.656954288482666
711,468,1941,5.656954288482666
712,470,1946,7.632268905639648
713,477,1950,5.656954288482666
714,473,1950,5.656954288482666
715,468,1955,5.656954288482666
716,475,1959,7.211202621459961
717,473,1964,5.656954288482666
718,470,1964,7.632268905639648
719,473,1964,5.656954288482666
720,477,1968,5.656954288482666
721,482,1973,5.656954288482666
722,479,1973,7.632268905639648
723,475,1977,7.211202621459961
724,473,1977,5.656954288482666
725,486,1982,5.656954288482666
726,482,1982,5.656954288482666
727,482,1986,5.656954288482666
728,482,1986,5.656954288482666
729,486,1991,5.656954288482666
730,486,1995,5.656954288482666
731,486,1995,5.656954288482666
732,486,1995,5.656954288482666
733,486,1995,5.656954288482666
734,495,2000,5.656954288482666
735,495,2004,5.656954288482666
736,497,2004,7.632268905639648
737,495,2004,5.656954288482666
738,500,2004,5.656954288482666
739,502,2006,8.846003532409668
740,505,2010,8.846003532409668
741,504,2013,5.656954288482666
742,504,2013,5.656954288482666
743,509,2013,5.656954288482666
744,511,2013,7.211202621459961
745,515,2013,7.632268905639648
746,520,2013,7.404316425323486
747,531,2017,5.656954288482666
748,534,2018,7.211202621459961
749,538,2018,7.632268905639648
750,538,2018,7.632268905639648
751,541,2018,5.656954288482666
752,552,2022,7.211202621459961
753,554,2022,9.394247055053711
754,563,2022,5.656954288482666
755,568,2022,5.656954288482666
756,572,2022,5.656954288482666
757,574,2022,7.632268905639648
758,572,2022,5.656954288482666
759,577,2022,5.656954288482666
760,588,2020,8.485381126403809
761,595,2018,5.656954288482666
762,595,2018,5.656954288482666
763,599,2017,5.369143962860107
764,622,2022,9.394247055053711
765,627,2022,5.656954288482666
766,651,2018,7.632268905639648
767,651,2018,7.632268905639648
768,663,2013,5.656954288482666
769,672,2013,5.656954288482666
770,674,2013,7.211202621459961
771,676,2013,5.356535911560059
772,678,2013,7.404325008392334
773,688,2013,7.211202621459961
774,692,2013,7.632268905639648
775,699,2009,5.656954288482666
776,699,2009,5.656954288482666
777,712,2013,9.394247055053711
778,726,2013,5.656954288482666
779,733,2013,7.211202621459961
780,735,2013,5.656954288482666
781,735,2013,5.656954288482666
782,735,2013,5.656954288482666
783,746,2008,7.632268905639648
784,748,2008,9.394247055053711
785,751,2009,7.211202621459961
786,758,2009,5.656954288482666
787,760,2009,7.404316425323486
788,767,2005,10.404426574707031
789,778,2004,7.632268905639648
790,785,2004,5.656954288482666
791,776,1995,5.656954288482666
792,776,1995,5.656954288482666
793,778,1995,7.632268905639648
794,780,1995,9.394247055053711
795,787,1995,11.236202239990234
796,799,1991,5.656954288482666
797,799,1991,5.656954288482666
798,799,1991,5.656954288482666
799,794,1986,5.656954288482666
800,796,1986,7.632268905639648
801,792,1982,7.211202621459961
802,792,1982,7.211202621459961
803,792,1982,7.211202621459961
804,792,1982,7.211202621459961
805,792,1982,7.211202621459961
806,792,1982,7.211202621459961
807,792,1982,7.211202621459961
808,794,1982,5.656954288482666
809,794,1982,5.656954288482666
810,794,1982,5.656954288482666
811,794,1982,5.656954288482666
812,796,1982,7.632268905639648
813,801,1977,11.70479965209961
814,796,1973,7.632268905639648
815,794,1973,5.656954288482666
816,805,1968,7.632268905639648
817,810,1968,7.211202621459961
818,803,1964,9.394247055053711
819,798,1959,9.394247055053711
820,805,1959,7.632268905639648
821,803,1955,5.656954288482666
822,798,1950,9.394247055053711
823,798,1950,9.394247055053711
824,801,1948,8.485381126403809
825,812,1943,10.700567245483398
826,808,1941,5.656954288482666
827,805,1937,7.632268905639648
828,808,1937,5.656954288482666
829,807,1933,9.617792129516602
830,803,1928,5.656954288482666
831,807,1928,9.394247055053711
832,807,1924,10.700567245483398
833,807,1923,9.394247055053711
834,807,1919,9.394247055053711
835,808,1919,5.656954288482666
836,806,1916,10.700567245483398
837,812,1911,10.404426574707031
838,806,1906,9.192488670349121
839,803,1905,5.656954288482666
840,808,1905,5.656954288482666
841,808,1905,5.656954288482666
842,806,1902,8.846003532409668
843,812,1896,5.656954288482666
844,807,1894,10.404426574707031
845,812,1887,5.656954288482666
846,810,1885,8.485381126403809
847,810,1883,7.211202621459961
848,812,1878,5.656954288482666
849,808,1878,5.656954288482666
850,803,1874,5.656954288482666
851,807,1874,9.394247055053711
852,806,1872,9.192488670349121
853,812,1865,5.656954288482666
854,809,1861,8.846003532409668
855,812,1860,9.394247055053711
856,814,1856,7.632268905639648
857,809,1854,8.846003532409668
858,810,1848,8.485381126403809
859,810,1844,8.846003532409668
860,810,1842,7.211202621459961
861,810,1831,8.485381126403809
862,814,1829,7.632268905639648
863,817,1829,5.656954288482666
864,812,1824,5.656954288482666
865,808,1822,7.211202621459961
866,810,1818,8.846003532409668
867,810,1815,7.211202621459961
868,810,1811,7.211202621459961
869,812,1811,5.656954288482666
870,810,1808,8.846003532409668
871,812,1802,9.394247055053711
872,810,1799,8.846003532409668
873,812,1797,9.394247055053711
874,812,1797,9.394247055053711
875,810,1793,7.211202621459961
876,808,1793,5.656954288482666
877,813,1786,10.404426574707031
878,809,1785,8.485381126403809
879,808,1784,5.656954288482666
880,814,1779,7.632268905639648
881,813,1776,12.093486785888672
882,809,1768,8.485381126403809
883,808,1766,5.656954288482666
884,812,1766,9.394247055053711
885,812,1763,7.632268905639648
886,810,1761,7.211202621459961
887,813,1755,10.700567245483398
888,812,1752,9.394247055053711
889,817,1748,5.656954288482666
890,812,1745,10.700567245483398
891,819,1741,8.485381126403809
892,810,1739,7.211202621459961
893,812,1731,10.404426574707031
894,819,1723,8.485381126403809
895,814,1721,11.236202239990234
896,819,1717,8.846003532409668
897,812,1714,9.394247055053711
898,817,1710,10.700567245483398
899,815,1705,10.404426574707031
900,814,1700,12.349188804626465
901,819,1694,7.211202621459961
902,816,1691,10.700567245483398
903,819,1689,7.211202621459961
904,819,1686,8.485381126403809
905,810,1685,7.211202621459961
906,815,1678,12.093486785888672
907,814,1676,11.236202239990234
908,816,1669,10.404426574707031
909,819,1662,7.211202621459961
910,814,1658,7.632268905639648
911,816,1658,9.394247055053711
912,817,1656,10.700567245483398
913,819,1647,8.846003532409668
914,819,1644,7.211202621459961
915,819,1642,8.485381126403809
916,819,1637,8.846003532409668
917,819,1635,7.211202621459961
918,819,1632,8.485381126403809
919,819,1626,7.211202621459961
920,821,1624,9.394247055053711
921,819,1624,8.485381126403809
922,821,1617,5.656954288482666
923,821,1614,10.404426574707031
924,826,1613,5.656954288482666
925,822,1611,8.853090286254883
926,821,1604,9.394247055053711
927,819,1602,8.846003532409668
928,821,1592,10.700567245483398
929,823,1585,7.632268905639648
930,821,1585,5.656954288482666
931,819,1581,7.211202621459961
932,823,1572,7.632268905639648
933,821,1569,10.404426574707031
934,821,1568,9.394247055053711
935,819,1550,7.211202621459961
936,823,1547,8.872129440307617
937,825,1531,9.394247055053711
938,823,1527,7.632268905639648
939,821,1527,5.656954288482666
940,823,1520,8.872129440307617
941,828,1518,11.70479965209961
942,824,1515,10.404426574707031
943,828,1509,7.211202621459961
944,821,1504,5.656954288482666
945,823,1504,7.632268905639648
946,828,1502,12.543021202087402
947,823,1502,8.872129440307617
948,828,1495,11.70479965209961
949,828,1491,11.70479965209961
950,826,1491,5.656954288482666
951,827,1485,11.70479965209961
952,825,1482,9.394247055053711
